Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
3,61,No,4,5,41.0,Alice_649
1,57,No,9,2,33.0,Bob_649
7,61,No,8,6,52.0,Charlie_649
1,80,No,8,2,52.0,David_649
2,51,No,9,5,31.0,Eve_649
4,58,No,4,9,38.0,Alice_650
4,64,No,8,0,45.0,Bob_650
5,89,No,9,7,79.0,Charlie_650
2,98,No,9,6,78.0,David_650
4,44,Yes,6,8,24.0,Eve_650
1,98,Yes,5,2,72.0,Alice_651
2,73,Yes,8,7,52.0,Bob_651
1,78,No,5,1,50.0,Charlie_651
4,98,Yes,9,8,83.0,David_651
4,49,Yes,4,0,32.0,Eve_651
7,86,Yes,9,9,84.0,Alice_652
9,96,Yes,8,6,95.0,Bob_652
9,46,No,5,9,43.0,Charlie_652
5,99,Yes,6,0,82.0,David_652
1,76,Yes,6,5,54.0,Eve_652
1,86,No,9,0,59.0,Alice_653
6,91,Yes,4,3,78.0,Bob_653
2,99,No,7,6,79.0,Charlie_653
8,91,Yes,8,1,87.0,David_653
9,54,Yes,9,2,53.0,Eve_653
4,81,Yes,6,3,65.0,Alice_654
5,63,No,6,5,48.0,Bob_654
8,65,Yes,4,8,61.0,Charlie_654
3,65,Yes,6,3,41.0,David_654
5,85,No,8,5,75.0,Eve_654
3,65,Yes,4,6,44.0,Alice_655
3,97,Yes,5,3,79.0,Bob_655
3,49,Yes,4,5,29.0,Charlie_655
7,56,Yes,8,2,44.0,David_655
7,92,Yes,8,4,85.0,Eve_655
7,53,No,5,9,40.0,Alice_656
8,41,No,9,3,36.0,Bob_656
5,87,No,4,6,72.0,Charlie_656
5,52,Yes,8,5,36.0,David_656
4,66,Yes,8,6,51.0,Eve_656
7,48,Yes,5,5,38.0,Alice_657
4,46,Yes,7,1,28.0,Bob_657
2,87,Yes,4,6,59.0,Charlie_657
4,49,No,8,7,30.0,David_657
8,95,No,6,6,88.0,Eve_657
9,93,No,5,3,87.0,Alice_658
3,48,Yes,7,3,27.0,Bob_658
7,61,No,7,4,51.0,Charlie_658
9,62,No,5,8,59.0,David_658
4,46,No,7,4,23.0,Eve_658
3,87,No,8,1,71.0,Alice_659
5,48,Yes,7,4,33.0,Bob_659
1,66,Yes,4,2,38.0,Charlie_659
3,63,No,6,9,45.0,David_659
8,68,No,8,7,67.0,Eve_659
8,56,No,5,9,49.0,Alice_660
4,59,No,6,9,44.0,Bob_660
2,46,No,9,1,22.0,Charlie_660
8,82,No,8,3,79.0,David_660
8,79,No,6,4,74.0,Eve_660
4,46,No,7,3,26.0,Alice_661
3,67,No,9,4,49.0,Bob_661
2,58,Yes,5,9,33.0,Charlie_661
9,59,No,5,3,53.0,David_661
1,83,Yes,4,2,53.0,Eve_661
7,78,Yes,7,0,69.0,Alice_662
5,79,No,4,3,65.0,Bob_662
8,46,No,4,8,37.0,Charlie_662
4,45,Yes,7,0,28.0,David_662
7,64,Yes,8,6,56.0,Eve_662
5,80,No,9,2,64.0,Alice_663
5,98,Yes,4,7,83.0,Bob_663
9,52,No,6,5,50.0,Charlie_663
9,78,No,9,0,77.0,David_663
9,79,Yes,8,9,79.0,Eve_663
6,61,No,7,4,49.0,Alice_664
6,88,Yes,5,7,77.0,Bob_664
5,56,No,8,2,40.0,Charlie_664
9,87,No,4,3,83.0,David_664
8,61,Yes,6,6,53.0,Eve_664
7,73,Yes,9,5,66.0,Alice_665
7,47,No,7,6,42.0,Bob_665
6,88,No,5,8,76.0,Charlie_665
5,84,Yes,9,8,75.0,David_665
4,57,No,6,1,40.0,Eve_665
3,63,Yes,5,2,45.0,Alice_666
3,99,Yes,7,3,73.0,Bob_666
6,93,Yes,9,5,84.0,Charlie_666
4,99,No,8,4,84.0,David_666
6,81,Yes,4,5,71.0,Eve_666
3,41,No,7,7,23.0,Alice_667
4,41,Yes,6,1,24.0,Bob_667
9,66,No,8,5,64.0,Charlie_667
5,53,No,9,8,38.0,David_667
7,87,Yes,5,4,74.0,Eve_667
2,78,Yes,8,0,58.0,Alice_668
5,92,Yes,8,7,78.0,Bob_668
9,92,No,6,3,88.0,Charlie_668
3,95,No,4,7,76.0,David_668
9,51,No,8,3,48.0,Eve_668
6,71,Yes,8,7,59.0,Alice_669
4,67,Yes,4,8,46.0,Bob_669
7,94,Yes,4,4,84.0,Charlie_669
8,67,Yes,5,4,61.0,David_669
6,85,Yes,9,1,76.0,Eve_669
5,64,No,5,8,49.0,Alice_670
6,43,Yes,4,3,30.0,Bob_670
5,65,No,7,2,47.0,Charlie_670
8,75,Yes,4,1,70.0,David_670
1,89,Yes,5,2,69.0,Eve_670
7,42,Yes,6,3,35.0,Alice_671
2,40,Yes,6,8,20.0,Bob_671
9,56,Yes,9,5,55.0,Charlie_671
1,46,No,8,9,19.0,David_671
6,87,Yes,6,4,74.0,Eve_671
9,44,No,5,8,42.0,Alice_672
1,58,No,6,7,34.0,Bob_672
4,78,No,7,5,59.0,Charlie_672
4,85,No,4,2,67.0,David_672
9,73,Yes,4,6,70.0,Eve_672
5,74,Yes,5,9,61.0,Alice_673
5,88,Yes,8,5,76.0,Bob_673
6,55,Yes,4,7,44.0,Charlie_673
1,79,Yes,6,5,50.0,David_673
1,89,No,7,9,68.0,Eve_673
9,86,Yes,8,3,87.0,Alice_674
3,78,Yes,8,9,60.0,Bob_674
4,66,No,8,6,47.0,Charlie_674
1,80,Yes,4,6,55.0,David_674
9,77,Yes,9,7,73.0,Eve_674
8,89,No,8,1,87.0,Alice_675
2,89,Yes,5,5,66.0,Bob_675
8,64,No,6,2,56.0,Charlie_675
7,65,No,9,7,59.0,David_675
6,95,Yes,7,3,83.0,Eve_675
1,53,No,6,3,26.0,Alice_676
7,53,Yes,5,1,41.0,Bob_676
7,53,Yes,5,5,45.0,Charlie_676
9,64,Yes,9,5,63.0,David_676
1,75,No,6,0,50.0,Eve_676
2,43,No,4,7,15.0,Alice_677
9,86,No,5,2,79.0,Bob_677
9,54,No,8,0,49.0,Charlie_677
6,71,No,7,9,63.0,David_677
6,57,No,7,0,42.0,Eve_677
4,53,No,5,0,32.0,Alice_678
4,97,No,8,4,84.0,Bob_678
5,40,No,6,4,26.0,Charlie_678
3,81,No,7,0,62.0,David_678
1,59,No,8,4,33.0,Eve_678
1,49,Yes,8,6,28.0,Alice_679
7,49,No,4,4,36.0,Bob_679
1,98,Yes,5,8,73.0,Charlie_679
1,63,Yes,8,3,37.0,David_679
3,73,Yes,6,8,53.0,Eve_679
4,67,Yes,7,7,48.0,Alice_680
4,66,No,4,0,48.0,Bob_680
2,79,Yes,6,3,54.0,Charlie_680
1,40,Yes,7,6,12.0,David_680
3,72,Yes,5,0,46.0,Eve_680
4,43,No,6,7,24.0,Alice_681
3,46,Yes,7,1,26.0,Bob_681
8,48,Yes,4,7,42.0,Charlie_681
1,55,No,7,3,28.0,David_681
2,44,No,8,7,20.0,Eve_681
7,73,No,4,0,61.0,Alice_682
4,99,No,6,4,80.0,Bob_682
8,62,No,9,8,62.0,Charlie_682
3,82,No,5,6,59.0,David_682
6,89,No,4,2,74.0,Eve_682
9,64,No,4,3,59.0,Alice_683
1,96,No,4,9,68.0,Bob_683
1,90,Yes,7,6,66.0,Charlie_683
8,52,No,8,5,43.0,David_683
3,63,Yes,9,3,44.0,Eve_683
5,50,Yes,5,2,34.0,Alice_684
1,91,No,5,1,62.0,Bob_684
5,90,No,8,9,77.0,Charlie_684
6,56,No,7,8,44.0,David_684
8,76,No,7,2,69.0,Eve_684
3,52,Yes,8,6,35.0,Alice_685
3,66,Yes,8,0,50.0,Bob_685
9,59,No,6,7,50.0,Charlie_685
4,72,Yes,7,0,54.0,David_685
4,81,No,4,1,59.0,Eve_685
7,71,Yes,5,0,60.0,Alice_686
2,47,Yes,7,3,25.0,Bob_686
8,95,No,8,1,94.0,Charlie_686
6,68,No,4,0,53.0,David_686
3,79,Yes,6,0,59.0,Eve_686
9,58,No,9,1,53.0,Alice_687
5,45,Yes,6,5,29.0,Bob_687
8,83,No,4,1,73.0,Charlie_687
7,99,No,4,1,87.0,David_687
8,78,No,8,7,72.0,Eve_687
7,87,No,9,4,82.0,Alice_688
3,80,No,8,7,60.0,Bob_688
2,60,No,5,7,38.0,Charlie_688
7,96,No,9,1,89.0,David_688
3,61,Yes,9,6,45.0,Eve_688
3,81,No,5,8,57.0,Alice_689
2,49,Yes,6,7,27.0,Bob_689
4,49,No,4,8,31.0,Charlie_689
8,91,Yes,6,7,86.0,David_689
1,68,No,8,3,45.0,Eve_689
1,55,No,7,9,30.0,Alice_690
5,40,Yes,8,6,28.0,Bob_690
5,56,No,7,8,43.0,Charlie_690
1,69,No,4,8,43.0,David_690
6,65,No,4,3,52.0,Eve_690
1,92,No,9,6,68.0,Alice_691
5,85,No,4,5,73.0,Bob_691
9,58,Yes,5,2,56.0,Charlie_691
5,92,No,5,9,78.0,David_691
6,60,Yes,7,5,49.0,Eve_691
8,56,Yes,6,7,52.0,Alice_692
1,85,Yes,9,1,62.0,Bob_692
2,79,Yes,6,2,59.0,Charlie_692
9,60,Yes,7,7,60.0,David_692
3,92,Yes,5,3,71.0,Eve_692
6,80,Yes,8,3,68.0,Alice_693
5,79,Yes,9,1,68.0,Bob_693
2,84,No,7,9,63.0,Charlie_693
7,88,Yes,6,0,77.0,David_693
4,58,No,7,6,43.0,Eve_693
1,99,Yes,7,3,77.0,Alice_694
4,46,Yes,4,5,28.0,Bob_694
6,56,No,5,7,47.0,Charlie_694
7,40,Yes,9,6,34.0,David_694
7,76,No,4,6,64.0,Eve_694
7,96,Yes,5,5,88.0,Alice_695
3,45,No,7,3,21.0,Bob_695
6,65,No,5,3,53.0,Charlie_695
8,41,Yes,6,8,34.0,David_695
4,98,Yes,9,4,83.0,Eve_695
8,71,Yes,4,8,67.0,Alice_696
2,96,Yes,9,8,75.0,Bob_696
9,87,No,7,3,88.0,Charlie_696
9,93,No,6,1,87.0,David_696
8,44,No,5,1,32.0,Eve_696
1,76,No,5,8,50.0,Alice_697
2,70,No,6,8,50.0,Bob_697
6,51,No,5,2,38.0,Charlie_697
5,74,No,4,4,57.0,David_697
9,69,Yes,8,4,64.0,Eve_697
5,87,Yes,5,1,71.0,Alice_698
2,45,Yes,7,1,19.0,Bob_698
4,54,Yes,5,9,38.0,Charlie_698
9,54,Yes,9,0,52.0,David_698
1,55,Yes,7,1,27.0,Eve_698
1,59,Yes,5,6,32.0,Alice_699
7,52,Yes,5,0,45.0,Bob_699
3,83,No,7,0,61.0,Charlie_699
2,81,Yes,4,8,57.0,David_699
9,85,Yes,8,1,83.0,Eve_699
3,70,Yes,8,3,48.0,Alice_700
2,73,No,4,2,50.0,Bob_700
8,68,Yes,5,3,61.0,Charlie_700
6,42,No,8,6,29.0,David_700
6,48,No,4,9,37.0,Eve_700
7,50,Yes,4,1,39.0,Alice_701
7,50,No,8,1,39.0,Bob_701
6,64,Yes,7,8,54.0,Charlie_701
4,61,Yes,6,5,46.0,David_701
9,81,Yes,7,6,78.0,Eve_701
6,97,No,5,4,83.0,Alice_702
4,85,Yes,7,4,64.0,Bob_702
3,48,Yes,9,3,26.0,Charlie_702
4,59,Yes,6,7,41.0,David_702
3,98,No,6,6,76.0,Eve_702
2,60,No,4,9,35.0,Alice_703
5,49,No,9,1,39.0,Bob_703
2,61,No,5,1,39.0,Charlie_703
6,68,Yes,4,5,54.0,David_703
3,48,Yes,7,0,28.0,Eve_703
6,44,No,7,6,30.0,Alice_704
9,79,Yes,8,7,81.0,Bob_704
1,50,No,4,9,24.0,Charlie_704
6,40,Yes,9,7,32.0,David_704
9,92,Yes,4,2,87.0,Eve_704
4,81,No,4,6,66.0,Alice_705
2,40,No,4,0,13.0,Bob_705
4,97,Yes,6,2,76.0,Charlie_705
1,93,No,8,5,68.0,David_705
3,78,Yes,5,8,57.0,Eve_705
9,99,Yes,5,4,98.0,Alice_706
5,85,Yes,5,4,69.0,Bob_706
6,44,Yes,6,8,34.0,Charlie_706
3,88,No,8,8,68.0,David_706
5,61,Yes,9,5,47.0,Eve_706
8,65,Yes,8,4,60.0,Alice_707
6,92,Yes,6,9,83.0,Bob_707
4,45,No,9,1,25.0,Charlie_707
2,71,Yes,4,7,50.0,David_707
9,87,No,7,7,87.0,Eve_707
1,50,No,4,6,22.0,Alice_708
1,49,No,5,7,22.0,Bob_708
4,86,No,4,2,62.0,Charlie_708
7,78,No,6,2,72.0,David_708
1,94,No,5,1,66.0,Eve_708
9,73,No,7,0,71.0,Alice_709
4,70,Yes,9,2,53.0,Bob_709
3,51,Yes,9,2,32.0,Charlie_709
1,90,No,5,6,65.0,David_709
4,83,No,4,9,65.0,Eve_709
9,55,No,8,8,50.0,Alice_710
6,77,Yes,8,0,66.0,Bob_710
6,42,No,9,7,29.0,Charlie_710
1,41,Yes,8,0,13.0,David_710
2,91,Yes,5,2,66.0,Eve_710
6,44,No,8,3,32.0,Alice_711
2,50,Yes,6,7,26.0,Bob_711
3,97,No,9,0,75.0,Charlie_711
4,64,No,7,1,46.0,David_711
5,74,No,8,4,62.0,Eve_711
9,74,Yes,6,5,69.0,Alice_712
4,61,No,6,4,43.0,Bob_712
9,76,Yes,5,2,74.0,Charlie_712
3,61,No,9,9,43.0,David_712
8,94,No,5,6,86.0,Eve_712
1,50,No,7,0,24.0,Alice_713
9,71,No,7,1,67.0,Bob_713
9,74,No,4,8,71.0,Charlie_713
2,70,Yes,7,3,48.0,David_713
4,84,No,9,7,64.0,Eve_713
8,92,No,9,8,88.0,Alice_714
7,47,No,5,6,39.0,Bob_714
1,59,Yes,6,0,35.0,Charlie_714
5,81,No,4,4,67.0,David_714
7,73,No,7,5,65.0,Eve_714
4,43,No,6,7,27.0,Alice_715
1,57,No,5,9,32.0,Bob_715
9,90,Yes,8,7,89.0,Charlie_715
5,43,No,4,8,30.0,David_715
2,59,Yes,9,8,37.0,Eve_715
8,97,Yes,6,3,91.0,Alice_716
2,48,Yes,5,5,26.0,Bob_716
3,55,Yes,5,2,32.0,Charlie_716
1,65,No,4,0,34.0,David_716
2,77,No,4,5,51.0,Eve_716
7,64,Yes,7,0,56.0,Alice_717
2,43,Yes,7,8,26.0,Bob_717
6,80,Yes,9,5,73.0,Charlie_717
3,98,No,9,0,80.0,David_717
4,84,Yes,4,2,69.0,Eve_717
8,80,Yes,4,0,73.0,Alice_718
3,77,Yes,6,1,55.0,Bob_718
6,92,Yes,7,5,82.0,Charlie_718
1,58,Yes,5,6,32.0,David_718
7,53,No,7,0,41.0,Eve_718
8,60,Yes,7,9,55.0,Alice_719
8,54,No,4,4,43.0,Bob_719
3,42,No,4,5,20.0,Charlie_719
1,76,No,7,3,50.0,David_719
9,92,No,8,5,90.0,Eve_719
6,89,No,8,4,82.0,Alice_720
9,85,Yes,9,6,85.0,Bob_720
7,55,No,7,3,49.0,Charlie_720
1,53,No,8,0,24.0,David_720
1,48,Yes,9,1,25.0,Eve_720
6,86,No,9,5,76.0,Alice_721
5,46,Yes,7,9,33.0,Bob_721
9,53,Yes,9,1,48.0,Charlie_721
2,45,Yes,4,4,21.0,David_721
8,60,Yes,4,3,58.0,Eve_721
5,54,Yes,4,6,40.0,Alice_722
2,91,No,5,3,67.0,Bob_722
6,47,Yes,4,6,35.0,Charlie_722
8,73,Yes,4,7,68.0,David_722
4,79,No,7,6,66.0,Eve_722
2,40,No,8,1,16.0,Alice_723
5,71,No,8,0,57.0,Bob_723
2,97,No,4,4,73.0,Charlie_723
2,88,Yes,4,6,64.0,David_723
6,90,No,4,0,77.0,Eve_723
9,44,Yes,9,7,46.0,Alice_724
4,69,No,7,2,50.0,Bob_724
6,61,No,7,6,50.0,Charlie_724
7,59,No,7,2,51.0,David_724
6,55,No,8,3,43.0,Eve_724
8,46,No,5,7,40.0,Alice_725
4,46,Yes,8,1,30.0,Bob_725
1,89,Yes,7,5,63.0,Charlie_725
7,89,Yes,6,9,82.0,David_725
3,41,No,5,8,20.0,Eve_725
6,86,Yes,4,9,73.0,Alice_726
2,53,No,9,8,32.0,Bob_726
9,70,No,8,4,67.0,Charlie_726
1,89,Yes,9,2,69.0,David_726
6,80,Yes,5,5,67.0,Eve_726
6,53,No,6,8,44.0,Alice_727
5,44,No,5,5,29.0,Bob_727
5,50,Yes,8,3,38.0,Charlie_727
1,79,No,7,4,52.0,David_727
5,44,Yes,4,6,25.0,Eve_727
2,68,Yes,7,9,46.0,Alice_728
7,50,No,7,2,42.0,Bob_728
3,44,No,8,8,24.0,Charlie_728
4,88,No,7,0,70.0,David_728
3,93,No,7,7,78.0,Eve_728
3,71,Yes,8,4,51.0,Alice_729
4,75,No,8,9,61.0,Bob_729
5,54,Yes,6,8,38.0,Charlie_729
1,58,Yes,7,1,34.0,David_729
4,61,No,5,0,42.0,Eve_729
8,73,Yes,4,9,68.0,Alice_730
7,95,No,9,6,87.0,Bob_730
9,56,No,4,9,53.0,Charlie_730
5,51,Yes,8,8,39.0,David_730
4,64,Yes,9,4,45.0,Eve_730
8,95,Yes,8,3,89.0,Alice_731
9,56,No,6,3,53.0,Bob_731
7,49,No,7,7,39.0,Charlie_731
7,67,Yes,8,0,59.0,David_731
5,96,No,8,0,81.0,Eve_731
4,57,No,4,7,40.0,Alice_732
1,90,Yes,7,1,64.0,Bob_732
7,57,No,6,9,53.0,Charlie_732
1,84,Yes,8,5,56.0,David_732
1,71,Yes,8,1,44.0,Eve_732
5,53,Yes,8,4,41.0,Alice_733
9,95,No,4,2,91.0,Bob_733
6,55,Yes,8,6,46.0,Charlie_733
3,89,Yes,8,8,65.0,David_733
3,97,Yes,4,1,76.0,Eve_733
7,57,Yes,8,6,50.0,Alice_734
6,55,No,7,7,45.0,Bob_734
9,56,Yes,7,9,55.0,Charlie_734
6,46,No,4,7,33.0,David_734
5,51,Yes,7,6,37.0,Eve_734
7,73,No,9,3,63.0,Alice_735
1,49,No,9,3,24.0,Bob_735
7,44,No,9,9,37.0,Charlie_735
3,60,No,6,8,39.0,David_735
9,42,Yes,8,9,41.0,Eve_735
6,58,Yes,6,8,46.0,Alice_736
9,84,No,7,4,78.0,Bob_736
5,83,No,4,6,69.0,Charlie_736
7,74,No,9,6,71.0,David_736
4,45,Yes,4,8,28.0,Eve_736
7,53,No,6,6,45.0,Alice_737
1,43,No,7,7,20.0,Bob_737
7,84,Yes,8,6,81.0,Charlie_737
8,90,Yes,7,3,85.0,David_737
5,57,Yes,9,1,42.0,Eve_737
2,68,Yes,7,2,46.0,Alice_738
5,74,Yes,4,6,60.0,Bob_738
6,91,Yes,5,8,82.0,Charlie_738
2,77,No,9,1,55.0,David_738
6,55,No,8,6,44.0,Eve_738
6,59,Yes,9,3,47.0,Alice_739
1,63,No,9,6,41.0,Bob_739
1,74,Yes,8,4,48.0,Charlie_739
3,83,No,9,6,62.0,David_739
3,90,Yes,4,5,64.0,Eve_739
4,58,Yes,7,1,40.0,Alice_740
2,95,No,4,6,70.0,Bob_740
9,43,No,7,4,39.0,Charlie_740
7,72,Yes,5,8,63.0,David_740
7,41,Yes,9,0,32.0,Eve_740
6,52,Yes,5,0,37.0,Alice_741
3,97,Yes,6,1,75.0,Bob_741
6,84,Yes,7,7,72.0,Charlie_741
8,69,Yes,4,8,63.0,David_741
8,73,No,4,6,64.0,Eve_741
9,69,No,9,0,69.0,Alice_742
1,90,No,4,6,63.0,Bob_742
1,93,No,6,7,65.0,Charlie_742
3,63,No,8,6,44.0,David_742
3,87,Yes,4,4,65.0,Eve_742
8,83,Yes,9,6,81.0,Alice_743
1,72,No,5,9,45.0,Bob_743
2,80,Yes,4,1,59.0,Charlie_743
2,88,No,4,8,67.0,David_743
3,49,No,4,1,34.0,Eve_743
6,57,Yes,9,1,46.0,Alice_744
1,58,Yes,8,4,35.0,Bob_744
2,46,No,4,7,22.0,Charlie_744
1,96,No,8,5,72.0,David_744
5,58,No,8,8,47.0,Eve_744
7,63,No,6,5,55.0,Alice_745
8,54,Yes,5,4,47.0,Bob_745
1,80,No,4,0,55.0,Charlie_745
7,81,Yes,4,7,74.0,David_745
5,62,No,4,2,49.0,Eve_745
1,91,No,8,1,68.0,Alice_746
3,91,Yes,7,6,72.0,Bob_746
7,43,Yes,5,1,32.0,Charlie_746
1,77,Yes,9,0,51.0,David_746
7,43,Yes,4,1,34.0,Eve_746
5,44,Yes,7,5,33.0,Alice_747
1,80,No,7,1,56.0,Bob_747
1,83,No,7,0,54.0,Charlie_747
1,62,No,5,0,33.0,David_747
9,79,Yes,7,3,78.0,Eve_747
3,92,Yes,9,7,77.0,Alice_748
5,76,Yes,4,5,62.0,Bob_748
9,50,No,9,3,51.0,Charlie_748
6,94,Yes,4,5,78.0,David_748
9,50,No,6,5,46.0,Eve_748
8,52,No,8,8,50.0,Alice_749
8,53,No,7,3,47.0,Bob_749
1,99,Yes,9,5,74.0,Charlie_749
9,47,No,8,9,47.0,David_749
6,64,No,8,0,52.0,Eve_749
9,57,No,8,6,54.0,Alice_750
3,90,Yes,8,6,69.0,Bob_750
3,83,No,8,0,64.0,Charlie_750
6,83,Yes,4,7,69.0,David_750
9,57,Yes,5,4,58.0,Eve_750
7,49,No,7,8,37.0,Alice_751
3,46,No,7,7,26.0,Bob_751
3,99,Yes,4,2,80.0,Charlie_751
2,89,No,9,0,64.0,David_751
9,83,Yes,4,2,78.0,Eve_751
3,53,Yes,8,1,35.0,Alice_752
5,54,Yes,5,1,36.0,Bob_752
9,55,No,7,3,55.0,Charlie_752
8,41,Yes,9,1,36.0,David_752
2,69,Yes,6,7,46.0,Eve_752
3,69,No,4,4,51.0,Alice_753
2,57,No,6,0,30.0,Bob_753
8,70,Yes,7,5,68.0,Charlie_753
6,83,Yes,4,6,69.0,David_753
6,87,Yes,7,0,78.0,Eve_753
9,52,No,4,2,51.0,Alice_754
8,59,Yes,9,8,55.0,Bob_754
4,88,Yes,7,6,72.0,Charlie_754
4,89,No,6,3,71.0,David_754
9,74,No,5,5,69.0,Eve_754
1,62,Yes,9,5,38.0,Alice_755
2,81,No,9,2,61.0,Bob_755
2,72,Yes,4,1,49.0,Charlie_755
6,77,Yes,6,4,67.0,David_755
4,74,No,7,7,56.0,Eve_755
3,90,Yes,6,2,68.0,Alice_756
3,75,Yes,9,4,60.0,Bob_756
3,59,No,4,2,34.0,Charlie_756
6,94,Yes,6,6,83.0,David_756
8,42,No,7,5,37.0,Eve_756
7,47,Yes,8,5,42.0,Alice_757
4,79,No,9,0,62.0,Bob_757
4,98,No,5,1,80.0,Charlie_757
2,71,No,5,5,46.0,David_757
1,68,No,9,7,47.0,Eve_757
9,46,No,8,4,46.0,Alice_758
2,41,No,4,1,13.0,Bob_758
8,60,Yes,6,4,55.0,Charlie_758
9,45,Yes,6,8,42.0,David_758
4,67,No,8,5,51.0,Eve_758
8,87,Yes,8,4,81.0,Alice_759
9,81,No,7,9,75.0,Bob_759
5,75,No,7,5,59.0,Charlie_759
7,71,Yes,5,8,62.0,David_759
4,84,No,4,6,65.0,Eve_759
1,81,Yes,4,9,51.0,Alice_760
3,92,No,8,2,73.0,Bob_760
5,85,No,5,9,68.0,Charlie_760
3,48,Yes,5,9,28.0,David_760
7,50,No,7,4,39.0,Eve_760
9,62,No,6,3,55.0,Alice_761
6,89,No,4,4,76.0,Bob_761
1,50,Yes,5,7,24.0,Charlie_761
7,88,Yes,7,5,81.0,David_761
3,41,Yes,7,3,24.0,Eve_761
5,42,Yes,7,4,29.0,Alice_762
4,50,Yes,6,6,37.0,Bob_762
5,89,No,5,7,74.0,Charlie_762
5,98,Yes,8,4,84.0,David_762
6,74,Yes,8,1,64.0,Eve_762
6,97,No,7,5,90.0,Alice_763
8,54,No,7,8,46.0,Bob_763
8,82,Yes,6,2,79.0,Charlie_763
9,50,No,7,6,48.0,David_763
8,70,No,9,7,65.0,Eve_763
2,67,No,5,5,46.0,Alice_764
1,67,Yes,7,2,39.0,Bob_764
2,71,No,7,0,49.0,Charlie_764
2,64,No,5,2,39.0,David_764
3,59,Yes,4,5,40.0,Eve_764
7,67,No,9,3,60.0,Alice_765
2,64,No,9,0,43.0,Bob_765
1,50,Yes,8,5,25.0,Charlie_765
6,58,Yes,7,0,45.0,David_765
9,67,Yes,5,7,64.0,Eve_765
3,40,No,8,2,20.0,Alice_766
6,98,Yes,6,2,87.0,Bob_766
3,44,Yes,4,0,23.0,Charlie_766
1,49,No,7,2,23.0,David_766
5,81,No,4,6,67.0,Eve_766
4,85,No,7,9,74.0,Alice_767
7,73,No,7,7,64.0,Bob_767
6,75,No,7,7,66.0,Charlie_767
7,41,Yes,4,2,29.0,David_767
5,57,Yes,9,4,42.0,Eve_767
4,52,Yes,6,0,37.0,Alice_768
7,90,No,9,8,82.0,Bob_768
7,44,Yes,5,7,35.0,Charlie_768
6,59,No,5,9,46.0,David_768
8,41,No,9,1,40.0,Eve_768
4,50,Yes,6,9,34.0,Alice_769
5,69,Yes,6,0,52.0,Bob_769
4,71,No,7,3,52.0,Charlie_769
1,71,No,7,8,50.0,David_769
8,97,Yes,5,7,91.0,Eve_769
1,89,Yes,7,2,64.0,Alice_770
5,77,No,7,9,67.0,Bob_770
6,94,No,6,5,85.0,Charlie_770
6,67,No,4,8,53.0,David_770
5,49,No,9,9,35.0,Eve_770
3,61,Yes,8,7,41.0,Alice_771
5,94,Yes,8,9,81.0,Bob_771
8,56,No,7,4,52.0,Charlie_771
2,61,No,7,8,39.0,David_771
6,82,Yes,9,8,72.0,Eve_771
9,58,No,8,2,55.0,Alice_772
8,56,No,6,7,49.0,Bob_772
8,63,No,8,3,60.0,Charlie_772
8,75,No,8,9,69.0,David_772
7,71,No,8,6,63.0,Eve_772
8,97,No,7,9,94.0,Alice_773
6,95,Yes,7,7,86.0,Bob_773
2,97,No,9,6,75.0,Charlie_773
2,85,Yes,8,4,66.0,David_773
8,98,Yes,7,0,97.0,Eve_773
1,91,Yes,9,7,71.0,Alice_774
6,75,No,8,4,59.0,Bob_774
6,67,No,6,2,54.0,Charlie_774
4,53,No,7,1,34.0,David_774
3,97,Yes,4,2,77.0,Eve_774
3,75,Yes,9,8,60.0,Alice_775
1,45,No,7,1,16.0,Bob_775
3,48,No,6,9,30.0,Charlie_775
4,60,Yes,6,0,42.0,David_775
5,51,Yes,7,1,36.0,Eve_775
3,97,Yes,5,1,77.0,Alice_776
6,69,No,9,4,58.0,Bob_776
5,70,Yes,8,0,58.0,Charlie_776
3,79,Yes,8,9,60.0,David_776
6,95,Yes,6,7,87.0,Eve_776
6,43,No,7,1,30.0,Alice_777
8,70,No,5,5,59.0,Bob_777
2,66,No,9,4,42.0,Charlie_777
1,97,Yes,4,1,70.0,David_777
4,96,Yes,8,9,82.0,Eve_777
7,64,Yes,9,0,56.0,Alice_778
3,44,Yes,9,5,24.0,Bob_778
3,45,No,5,5,27.0,Charlie_778
5,44,Yes,9,2,33.0,David_778
5,90,Yes,8,7,75.0,Eve_778
3,66,No,7,8,45.0,Alice_779
9,47,Yes,8,2,45.0,Bob_779
4,48,Yes,4,8,30.0,Charlie_779
3,54,Yes,7,7,29.0,David_779
2,75,No,6,4,50.0,Eve_779
9,96,Yes,5,5,95.0,Alice_780
4,80,No,8,0,63.0,Bob_780
3,46,Yes,7,4,24.0,Charlie_780
7,71,No,9,9,63.0,David_780
8,47,No,7,9,41.0,Eve_780
2,86,No,8,6,69.0,Alice_781
7,90,Yes,6,0,81.0,Bob_781
5,54,Yes,8,9,40.0,Charlie_781
5,76,No,6,8,66.0,David_781
3,58,No,9,6,40.0,Eve_781
5,78,Yes,8,3,63.0,Alice_782
2,45,No,7,3,21.0,Bob_782
4,98,Yes,4,9,81.0,Charlie_782
6,58,Yes,4,6,47.0,David_782
1,96,No,9,5,69.0,Eve_782
4,67,No,7,2,47.0,Alice_783
