Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Name
4,81,Yes,6,4,62.0,Eve
2,83,No,7,3,58.0,Alice
6,56,Yes,6,4,46.0,Bob
9,92,No,9,6,93.0,Charlie
1,77,No,4,4,48.0,David
7,74,Yes,6,7,68.0,Eve
9,99,No,5,6,97.0,Alice
9,86,No,6,6,82.0,Bob
3,78,No,8,8,57.0,Charlie
5,69,No,9,7,55.0,David
8,45,No,4,7,37.0,Eve
8,43,Yes,4,5,35.0,Alice
4,90,Yes,9,6,72.0,Bob
1,76,No,9,7,51.0,Charlie
1,74,Yes,7,4,50.0,David
4,97,No,5,9,82.0,Eve
6,96,No,9,1,84.0,Alice
8,48,No,9,6,46.0,Bob
6,45,No,7,9,34.0,Charlie
9,52,Yes,9,2,55.0,David
9,98,Yes,6,9,95.0,Eve
2,61,No,8,7,40.0,Alice
1,67,Yes,8,5,42.0,Bob
2,69,No,8,3,45.0,Charlie
5,91,Yes,9,1,80.0,David
4,75,No,8,6,60.0,Eve
4,41,No,5,0,21.0,Alice
9,97,No,6,6,95.0,Bob
8,75,Yes,8,9,72.0,Charlie
6,47,Yes,4,9,35.0,David
1,84,No,9,6,58.0,Eve
2,81,Yes,6,9,59.0,Alice
6,89,Yes,5,2,77.0,Bob
2,48,Yes,8,3,23.0,Charlie
5,40,Yes,5,3,26.0,David
5,52,Yes,9,3,39.0,Eve
6,89,Yes,8,8,79.0,Alice
6,54,Yes,4,5,39.0,Bob
6,71,Yes,6,9,61.0,Charlie
2,73,Yes,4,8,47.0,David
3,82,Yes,8,3,63.0,Eve
6,70,Yes,7,6,61.0,Alice
8,53,Yes,6,9,51.0,Bob
1,93,Yes,5,8,68.0,Charlie
1,86,No,8,9,66.0,David
2,53,No,4,2,29.0,Eve
6,87,Yes,9,2,78.0,Alice
9,94,Yes,7,5,94.0,Bob
4,68,Yes,9,7,56.0,Charlie
3,86,No,8,0,68.0,David
8,58,No,5,3,50.0,Eve
9,66,Yes,4,7,62.0,Alice
5,48,Yes,6,5,31.0,Bob
9,76,Yes,7,1,73.0,Charlie
2,76,Yes,8,7,57.0,David
3,82,Yes,8,0,60.0,Eve
7,67,No,8,0,56.0,Alice
7,91,Yes,8,6,88.0,Bob
6,96,No,4,9,84.0,Charlie
6,63,Yes,6,2,48.0,David
2,67,Yes,5,7,41.0,Eve
6,75,No,7,8,65.0,Alice
4,91,No,8,7,74.0,Bob
3,57,Yes,9,0,38.0,Charlie
2,64,No,8,0,40.0,David
1,74,Yes,6,5,49.0,Eve
5,43,No,6,0,30.0,Alice
2,53,No,4,7,29.0,Bob
2,78,Yes,4,5,57.0,Charlie
7,65,Yes,9,4,58.0,David
8,47,No,9,5,40.0,Eve
8,63,Yes,4,3,60.0,Alice
4,55,No,7,0,41.0,Bob
1,59,No,9,6,34.0,Charlie
7,54,Yes,4,9,46.0,David
1,46,No,8,8,24.0,Eve
4,97,Yes,4,3,79.0,Alice
8,56,Yes,7,3,52.0,Bob
2,61,No,4,8,36.0,Charlie
6,61,Yes,4,3,52.0,David
6,93,No,8,9,84.0,Eve
9,51,No,9,3,50.0,Alice
5,57,Yes,8,7,47.0,Bob
4,95,Yes,8,3,81.0,Charlie
5,85,No,4,8,70.0,David
5,86,Yes,8,7,77.0,Eve
8,54,No,6,4,49.0,Alice
8,76,No,5,8,70.0,Bob
2,55,No,5,7,28.0,Charlie
7,44,No,8,9,36.0,David
8,41,No,9,3,34.0,Eve
6,91,Yes,7,3,80.0,Alice
5,67,No,8,0,51.0,Bob
9,96,No,9,3,95.0,Charlie
3,80,No,8,7,60.0,David
4,93,No,4,4,78.0,Eve
9,66,No,9,5,65.0,Alice
6,70,No,7,3,57.0,Bob
8,80,Yes,8,4,75.0,Charlie
7,75,Yes,6,9,69.0,David
2,86,No,9,7,62.0,Eve
3,82,No,5,8,63.0,Alice
1,40,No,9,2,11.0,Bob
9,89,Yes,6,9,91.0,Charlie
7,68,No,6,3,58.0,David
1,40,No,6,0,15.0,Eve
3,47,No,7,4,24.0,Alice
4,96,No,7,3,80.0,Bob
4,55,No,9,5,36.0,Charlie
5,97,No,7,5,83.0,David
3,67,Yes,5,9,49.0,Eve
3,61,No,4,5,41.0,Alice
1,57,No,9,2,33.0,Bob
7,61,No,8,6,52.0,Charlie
1,80,No,8,2,52.0,David
2,51,No,9,5,31.0,Eve
4,58,No,4,9,38.0,Alice
4,64,No,8,0,45.0,Bob
5,89,No,9,7,79.0,Charlie
2,98,No,9,6,78.0,David
4,44,Yes,6,8,24.0,Eve
1,98,Yes,5,2,72.0,Alice
2,73,Yes,8,7,52.0,Bob
1,78,No,5,1,50.0,Charlie
4,98,Yes,9,8,83.0,David
4,49,Yes,4,0,32.0,Eve
7,86,Yes,9,9,84.0,Alice
9,96,Yes,8,6,95.0,Bob
9,46,No,5,9,43.0,Charlie
5,99,Yes,6,0,82.0,David
1,76,Yes,6,5,54.0,Eve
1,86,No,9,0,59.0,Alice
6,91,Yes,4,3,78.0,Bob
2,99,No,7,6,79.0,Charlie
8,91,Yes,8,1,87.0,David
9,54,Yes,9,2,53.0,Eve
4,81,Yes,6,3,65.0,Alice
5,63,No,6,5,48.0,Bob
8,65,Yes,4,8,61.0,Charlie
3,65,Yes,6,3,41.0,David
5,85,No,8,5,75.0,Eve
3,65,Yes,4,6,44.0,Alice
3,97,Yes,5,3,79.0,Bob
3,49,Yes,4,5,29.0,Charlie
7,56,Yes,8,2,44.0,David
7,92,Yes,8,4,85.0,Eve
7,53,No,5,9,40.0,Alice
8,41,No,9,3,36.0,Bob
5,87,No,4,6,72.0,Charlie
5,52,Yes,8,5,36.0,David
4,66,Yes,8,6,51.0,Eve
7,48,Yes,5,5,38.0,Alice
4,46,Yes,7,1,28.0,Bob
2,87,Yes,4,6,59.0,Charlie
4,49,No,8,7,30.0,David
8,95,No,6,6,88.0,Eve
9,93,No,5,3,87.0,Alice
3,48,Yes,7,3,27.0,Bob
7,61,No,7,4,51.0,Charlie
9,62,No,5,8,59.0,David
4,46,No,7,4,23.0,Eve
3,87,No,8,1,71.0,Alice
5,48,Yes,7,4,33.0,Bob
1,66,Yes,4,2,38.0,Charlie
3,63,No,6,9,45.0,David
8,68,No,8,7,67.0,Eve
8,56,No,5,9,49.0,Alice
4,59,No,6,9,44.0,Bob
2,46,No,9,1,22.0,Charlie
8,82,No,8,3,79.0,David
8,79,No,6,4,74.0,Eve
4,46,No,7,3,26.0,Alice
3,67,No,9,4,49.0,Bob
2,58,Yes,5,9,33.0,Charlie
9,59,No,5,3,53.0,David
1,83,Yes,4,2,53.0,Eve
7,78,Yes,7,0,69.0,Alice
5,79,No,4,3,65.0,Bob
8,46,No,4,8,37.0,Charlie
4,45,Yes,7,0,28.0,David
7,64,Yes,8,6,56.0,Eve
5,80,No,9,2,64.0,Alice
5,98,Yes,4,7,83.0,Bob
9,52,No,6,5,50.0,Charlie
9,78,No,9,0,77.0,David
9,79,Yes,8,9,79.0,Eve
6,61,No,7,4,49.0,Alice
6,88,Yes,5,7,77.0,Bob
5,56,No,8,2,40.0,Charlie
9,87,No,4,3,83.0,David
8,61,Yes,6,6,53.0,Eve
7,73,Yes,9,5,66.0,Alice
7,47,No,7,6,42.0,Bob
6,88,No,5,8,76.0,Charlie
5,84,Yes,9,8,75.0,David
4,57,No,6,1,40.0,Eve
3,63,Yes,5,2,45.0,Alice
3,99,Yes,7,3,73.0,Bob
6,93,Yes,9,5,84.0,Charlie
4,99,No,8,4,84.0,David
6,81,Yes,4,5,71.0,Eve
3,41,No,7,7,23.0,Alice
4,41,Yes,6,1,24.0,Bob
9,66,No,8,5,64.0,Charlie
5,53,No,9,8,38.0,David
7,87,Yes,5,4,74.0,Eve
2,78,Yes,8,0,58.0,Alice
5,92,Yes,8,7,78.0,Bob
9,92,No,6,3,88.0,Charlie
3,95,No,4,7,76.0,David
9,51,No,8,3,48.0,Eve
6,71,Yes,8,7,59.0,Alice
4,67,Yes,4,8,46.0,Bob
7,94,Yes,4,4,84.0,Charlie
8,67,Yes,5,4,61.0,David
6,85,Yes,9,1,76.0,Eve
5,64,No,5,8,49.0,Alice
6,43,Yes,4,3,30.0,Bob
5,65,No,7,2,47.0,Charlie
8,75,Yes,4,1,70.0,David
1,89,Yes,5,2,69.0,Eve
7,42,Yes,6,3,35.0,Alice
2,40,Yes,6,8,20.0,Bob
9,56,Yes,9,5,55.0,Charlie
1,46,No,8,9,19.0,David
6,87,Yes,6,4,74.0,Eve
9,44,No,5,8,42.0,Alice
1,58,No,6,7,34.0,Bob
4,78,No,7,5,59.0,Charlie
4,85,No,4,2,67.0,David
9,73,Yes,4,6,70.0,Eve
5,74,Yes,5,9,61.0,Alice
5,88,Yes,8,5,76.0,Bob
6,55,Yes,4,7,44.0,Charlie
1,79,Yes,6,5,50.0,David
1,89,No,7,9,68.0,Eve
9,86,Yes,8,3,87.0,Alice
3,78,Yes,8,9,60.0,Bob
4,66,No,8,6,47.0,Charlie
1,80,Yes,4,6,55.0,David
9,77,Yes,9,7,73.0,Eve
8,89,No,8,1,87.0,Alice
2,89,Yes,5,5,66.0,Bob
8,64,No,6,2,56.0,Charlie
7,65,No,9,7,59.0,David
6,95,Yes,7,3,83.0,Eve
1,53,No,6,3,26.0,Alice
7,53,Yes,5,1,41.0,Bob
7,53,Yes,5,5,45.0,Charlie
9,64,Yes,9,5,63.0,David
1,75,No,6,0,50.0,Eve
2,43,No,4,7,15.0,Alice
9,86,No,5,2,79.0,Bob
9,54,No,8,0,49.0,Charlie
6,71,No,7,9,63.0,David
6,57,No,7,0,42.0,Eve
4,53,No,5,0,32.0,Alice
4,97,No,8,4,84.0,Bob
5,40,No,6,4,26.0,Charlie
3,81,No,7,0,62.0,David
1,59,No,8,4,33.0,Eve
1,49,Yes,8,6,28.0,Alice
7,49,No,4,4,36.0,Bob
1,98,Yes,5,8,73.0,Charlie
1,63,Yes,8,3,37.0,David
3,73,Yes,6,8,53.0,Eve
4,67,Yes,7,7,48.0,Alice
4,66,No,4,0,48.0,Bob
2,79,Yes,6,3,54.0,Charlie
1,40,Yes,7,6,12.0,David
3,72,Yes,5,0,46.0,Eve
4,43,No,6,7,24.0,Alice
3,46,Yes,7,1,26.0,Bob
8,48,Yes,4,7,42.0,Charlie
1,55,No,7,3,28.0,David
2,44,No,8,7,20.0,Eve
7,73,No,4,0,61.0,Alice
4,99,No,6,4,80.0,Bob
8,62,No,9,8,62.0,Charlie
3,82,No,5,6,59.0,David
6,89,No,4,2,74.0,Eve
9,64,No,4,3,59.0,Alice
1,96,No,4,9,68.0,Bob
1,90,Yes,7,6,66.0,Charlie
8,52,No,8,5,43.0,David
3,63,Yes,9,3,44.0,Eve
5,50,Yes,5,2,34.0,Alice
1,91,No,5,1,62.0,Bob
5,90,No,8,9,77.0,Charlie
6,56,No,7,8,44.0,David
8,76,No,7,2,69.0,Eve
3,52,Yes,8,6,35.0,Alice
3,66,Yes,8,0,50.0,Bob
9,59,No,6,7,50.0,Charlie
4,72,Yes,7,0,54.0,David
4,81,No,4,1,59.0,Eve
7,71,Yes,5,0,60.0,Alice
2,47,Yes,7,3,25.0,Bob
8,95,No,8,1,94.0,Charlie
6,68,No,4,0,53.0,David
3,79,Yes,6,0,59.0,Eve
9,58,No,9,1,53.0,Alice
5,45,Yes,6,5,29.0,Bob
8,83,No,4,1,73.0,Charlie
7,99,No,4,1,87.0,David
8,78,No,8,7,72.0,Eve
7,87,No,9,4,82.0,Alice
3,80,No,8,7,60.0,Bob
2,60,No,5,7,38.0,Charlie
7,96,No,9,1,89.0,David
3,61,Yes,9,6,45.0,Eve
3,81,No,5,8,57.0,Alice
2,49,Yes,6,7,27.0,Bob
4,49,No,4,8,31.0,Charlie
8,91,Yes,6,7,86.0,David
1,68,No,8,3,45.0,Eve
1,55,No,7,9,30.0,Alice
5,40,Yes,8,6,28.0,Bob
5,56,No,7,8,43.0,Charlie
1,69,No,4,8,43.0,David
6,65,No,4,3,52.0,Eve
1,92,No,9,6,68.0,Alice
5,85,No,4,5,73.0,Bob
9,58,Yes,5,2,56.0,Charlie
5,92,No,5,9,78.0,David
6,60,Yes,7,5,49.0,Eve
8,56,Yes,6,7,52.0,Alice
1,85,Yes,9,1,62.0,Bob
2,79,Yes,6,2,59.0,Charlie
9,60,Yes,7,7,60.0,David
3,92,Yes,5,3,71.0,Eve
6,80,Yes,8,3,68.0,Alice
5,79,Yes,9,1,68.0,Bob
2,84,No,7,9,63.0,Charlie
7,88,Yes,6,0,77.0,David
4,58,No,7,6,43.0,Eve
1,99,Yes,7,3,77.0,Alice
4,46,Yes,4,5,28.0,Bob
6,56,No,5,7,47.0,Charlie
7,40,Yes,9,6,34.0,David
7,76,No,4,6,64.0,Eve
7,96,Yes,5,5,88.0,Alice
3,45,No,7,3,21.0,Bob
6,65,No,5,3,53.0,Charlie
8,41,Yes,6,8,34.0,David
4,98,Yes,9,4,83.0,Eve
8,71,Yes,4,8,67.0,Alice
2,96,Yes,9,8,75.0,Bob
9,87,No,7,3,88.0,Charlie
9,93,No,6,1,87.0,David
8,44,No,5,1,32.0,Eve
1,76,No,5,8,50.0,Alice
2,70,No,6,8,50.0,Bob
6,51,No,5,2,38.0,Charlie
5,74,No,4,4,57.0,David
9,69,Yes,8,4,64.0,Eve
5,87,Yes,5,1,71.0,Alice
2,45,Yes,7,1,19.0,Bob
4,54,Yes,5,9,38.0,Charlie
9,54,Yes,9,0,52.0,David
1,55,Yes,7,1,27.0,Eve
1,59,Yes,5,6,32.0,Alice
7,52,Yes,5,0,45.0,Bob
3,83,No,7,0,61.0,Charlie
2,81,Yes,4,8,57.0,David
9,85,Yes,8,1,83.0,Eve
3,70,Yes,8,3,48.0,Alice
2,73,No,4,2,50.0,Bob
8,68,Yes,5,3,61.0,Charlie
6,42,No,8,6,29.0,David
6,48,No,4,9,37.0,Eve
7,50,Yes,4,1,39.0,Alice
7,50,No,8,1,39.0,Bob
6,64,Yes,7,8,54.0,Charlie
4,61,Yes,6,5,46.0,David
9,81,Yes,7,6,78.0,Eve
6,97,No,5,4,83.0,Alice
4,85,Yes,7,4,64.0,Bob
3,48,Yes,9,3,26.0,Charlie
4,59,Yes,6,7,41.0,David
3,98,No,6,6,76.0,Eve
2,60,No,4,9,35.0,Alice
5,49,No,9,1,39.0,Bob
2,61,No,5,1,39.0,Charlie
6,68,Yes,4,5,54.0,David
3,48,Yes,7,0,28.0,Eve
6,44,No,7,6,30.0,Alice
9,79,Yes,8,7,81.0,Bob
1,50,No,4,9,24.0,Charlie
6,40,Yes,9,7,32.0,David
9,92,Yes,4,2,87.0,Eve
4,81,No,4,6,66.0,Alice
2,40,No,4,0,13.0,Bob
4,97,Yes,6,2,76.0,Charlie
1,93,No,8,5,68.0,David
3,78,Yes,5,8,57.0,Eve
9,99,Yes,5,4,98.0,Alice
5,85,Yes,5,4,69.0,Bob
6,44,Yes,6,8,34.0,Charlie
3,88,No,8,8,68.0,David
5,61,Yes,9,5,47.0,Eve
8,65,Yes,8,4,60.0,Alice
6,92,Yes,6,9,83.0,Bob
4,45,No,9,1,25.0,Charlie
2,71,Yes,4,7,50.0,David
9,87,No,7,7,87.0,Eve
1,50,No,4,6,22.0,Alice
1,49,No,5,7,22.0,Bob
4,86,No,4,2,62.0,Charlie
7,78,No,6,2,72.0,David
1,94,No,5,1,66.0,Eve
9,73,No,7,0,71.0,Alice
4,70,Yes,9,2,53.0,Bob
3,51,Yes,9,2,32.0,Charlie
1,90,No,5,6,65.0,David
4,83,No,4,9,65.0,Eve
9,55,No,8,8,50.0,Alice
6,77,Yes,8,0,66.0,Bob
6,42,No,9,7,29.0,Charlie
1,41,Yes,8,0,13.0,David
2,91,Yes,5,2,66.0,Eve
6,44,No,8,3,32.0,Alice
2,50,Yes,6,7,26.0,Bob
3,97,No,9,0,75.0,Charlie
4,64,No,7,1,46.0,David
5,74,No,8,4,62.0,Eve
9,74,Yes,6,5,69.0,Alice
4,61,No,6,4,43.0,Bob
9,76,Yes,5,2,74.0,Charlie
3,61,No,9,9,43.0,David
8,94,No,5,6,86.0,Eve
1,50,No,7,0,24.0,Alice
9,71,No,7,1,67.0,Bob
9,74,No,4,8,71.0,Charlie
2,70,Yes,7,3,48.0,David
4,84,No,9,7,64.0,Eve
8,92,No,9,8,88.0,Alice
7,47,No,5,6,39.0,Bob
1,59,Yes,6,0,35.0,Charlie
5,81,No,4,4,67.0,David
7,73,No,7,5,65.0,Eve
4,43,No,6,7,27.0,Alice
1,57,No,5,9,32.0,Bob
9,90,Yes,8,7,89.0,Charlie
5,43,No,4,8,30.0,David
2,59,Yes,9,8,37.0,Eve
8,97,Yes,6,3,91.0,Alice
2,48,Yes,5,5,26.0,Bob
3,55,Yes,5,2,32.0,Charlie
1,65,No,4,0,34.0,David
2,77,No,4,5,51.0,Eve
7,64,Yes,7,0,56.0,Alice
2,43,Yes,7,8,26.0,Bob
6,80,Yes,9,5,73.0,Charlie
3,98,No,9,0,80.0,David
4,84,Yes,4,2,69.0,Eve
8,80,Yes,4,0,73.0,Alice
3,77,Yes,6,1,55.0,Bob
6,92,Yes,7,5,82.0,Charlie
1,58,Yes,5,6,32.0,David
7,53,No,7,0,41.0,Eve
8,60,Yes,7,9,55.0,Alice
8,54,No,4,4,43.0,Bob
3,42,No,4,5,20.0,Charlie
1,76,No,7,3,50.0,David
9,92,No,8,5,90.0,Eve
6,89,No,8,4,82.0,Alice
9,85,Yes,9,6,85.0,Bob
7,55,No,7,3,49.0,Charlie
1,53,No,8,0,24.0,David
1,48,Yes,9,1,25.0,Eve
6,86,No,9,5,76.0,Alice
5,46,Yes,7,9,33.0,Bob
9,53,Yes,9,1,48.0,Charlie
2,45,Yes,4,4,21.0,David
8,60,Yes,4,3,58.0,Eve
5,54,Yes,4,6,40.0,Alice
2,91,No,5,3,67.0,Bob
6,47,Yes,4,6,35.0,Charlie
8,73,Yes,4,7,68.0,David
4,79,No,7,6,66.0,Eve
2,40,No,8,1,16.0,Alice
5,71,No,8,0,57.0,Bob
2,97,No,4,4,73.0,Charlie
2,88,Yes,4,6,64.0,David
6,90,No,4,0,77.0,Eve
9,44,Yes,9,7,46.0,Alice
4,69,No,7,2,50.0,Bob
6,61,No,7,6,50.0,Charlie
7,59,No,7,2,51.0,David
6,55,No,8,3,43.0,Eve
8,46,No,5,7,40.0,Alice
4,46,Yes,8,1,30.0,Bob
1,89,Yes,7,5,63.0,Charlie
7,89,Yes,6,9,82.0,David
3,41,No,5,8,20.0,Eve
6,86,Yes,4,9,73.0,Alice
2,53,No,9,8,32.0,Bob
9,70,No,8,4,67.0,Charlie
1,89,Yes,9,2,69.0,David
6,80,Yes,5,5,67.0,Eve
6,53,No,6,8,44.0,Alice
5,44,No,5,5,29.0,Bob
5,50,Yes,8,3,38.0,Charlie
1,79,No,7,4,52.0,David
5,44,Yes,4,6,25.0,Eve
2,68,Yes,7,9,46.0,Alice
7,50,No,7,2,42.0,Bob
3,44,No,8,8,24.0,Charlie
4,88,No,7,0,70.0,David
3,93,No,7,7,78.0,Eve
3,71,Yes,8,4,51.0,Alice
4,75,No,8,9,61.0,Bob
5,54,Yes,6,8,38.0,Charlie
1,58,Yes,7,1,34.0,David
4,61,No,5,0,42.0,Eve
8,73,Yes,4,9,68.0,Alice
7,95,No,9,6,87.0,Bob
9,56,No,4,9,53.0,Charlie
5,51,Yes,8,8,39.0,David
4,64,Yes,9,4,45.0,Eve
8,95,Yes,8,3,89.0,Alice
9,56,No,6,3,53.0,Bob
7,49,No,7,7,39.0,Charlie
7,67,Yes,8,0,59.0,David
5,96,No,8,0,81.0,Eve
4,57,No,4,7,40.0,Alice
1,90,Yes,7,1,64.0,Bob
7,57,No,6,9,53.0,Charlie
1,84,Yes,8,5,56.0,David
1,71,Yes,8,1,44.0,Eve
5,53,Yes,8,4,41.0,Alice
9,95,No,4,2,91.0,Bob
6,55,Yes,8,6,46.0,Charlie
3,89,Yes,8,8,65.0,David
3,97,Yes,4,1,76.0,Eve
7,57,Yes,8,6,50.0,Alice
6,55,No,7,7,45.0,Bob
9,56,Yes,7,9,55.0,Charlie
6,46,No,4,7,33.0,David
5,51,Yes,7,6,37.0,Eve
7,73,No,9,3,63.0,Alice
1,49,No,9,3,24.0,Bob
7,44,No,9,9,37.0,Charlie
3,60,No,6,8,39.0,David
9,42,Yes,8,9,41.0,Eve
6,58,Yes,6,8,46.0,Alice
9,84,No,7,4,78.0,Bob
5,83,No,4,6,69.0,Charlie
7,74,No,9,6,71.0,David
4,45,Yes,4,8,28.0,Eve
7,53,No,6,6,45.0,Alice
1,43,No,7,7,20.0,Bob
7,84,Yes,8,6,81.0,Charlie
8,90,Yes,7,3,85.0,David
5,57,Yes,9,1,42.0,Eve
2,68,Yes,7,2,46.0,Alice
5,74,Yes,4,6,60.0,Bob
6,91,Yes,5,8,82.0,Charlie
2,77,No,9,1,55.0,David
6,55,No,8,6,44.0,Eve
6,59,Yes,9,3,47.0,Alice
1,63,No,9,6,41.0,Bob
1,74,Yes,8,4,48.0,Charlie
3,83,No,9,6,62.0,David
3,90,Yes,4,5,64.0,Eve
4,58,Yes,7,1,40.0,Alice
2,95,No,4,6,70.0,Bob
9,43,No,7,4,39.0,Charlie
7,72,Yes,5,8,63.0,David
7,41,Yes,9,0,32.0,Eve
6,52,Yes,5,0,37.0,Alice
3,97,Yes,6,1,75.0,Bob
6,84,Yes,7,7,72.0,Charlie
8,69,Yes,4,8,63.0,David
8,73,No,4,6,64.0,Eve
9,69,No,9,0,69.0,Alice
1,90,No,4,6,63.0,Bob
1,93,No,6,7,65.0,Charlie
3,63,No,8,6,44.0,David
3,87,Yes,4,4,65.0,Eve
8,83,Yes,9,6,81.0,Alice
1,72,No,5,9,45.0,Bob
2,80,Yes,4,1,59.0,Charlie
2,88,No,4,8,67.0,David
3,49,No,4,1,34.0,Eve
6,57,Yes,9,1,46.0,Alice
1,58,Yes,8,4,35.0,Bob
2,46,No,4,7,22.0,Charlie
1,96,No,8,5,72.0,David
5,58,No,8,8,47.0,Eve
7,63,No,6,5,55.0,Alice
8,54,Yes,5,4,47.0,Bob
1,80,No,4,0,55.0,Charlie
7,81,Yes,4,7,74.0,David
5,62,No,4,2,49.0,Eve
1,91,No,8,1,68.0,Alice
3,91,Yes,7,6,72.0,Bob
7,43,Yes,5,1,32.0,Charlie
1,77,Yes,9,0,51.0,David
7,43,Yes,4,1,34.0,Eve
5,44,Yes,7,5,33.0,Alice
1,80,No,7,1,56.0,Bob
1,83,No,7,0,54.0,Charlie
1,62,No,5,0,33.0,David
9,79,Yes,7,3,78.0,Eve
3,92,Yes,9,7,77.0,Alice
5,76,Yes,4,5,62.0,Bob
9,50,No,9,3,51.0,Charlie
6,94,Yes,4,5,78.0,David
9,50,No,6,5,46.0,Eve
8,52,No,8,8,50.0,Alice
8,53,No,7,3,47.0,Bob
1,99,Yes,9,5,74.0,Charlie
9,47,No,8,9,47.0,David
6,64,No,8,0,52.0,Eve
9,57,No,8,6,54.0,Alice
3,90,Yes,8,6,69.0,Bob
3,83,No,8,0,64.0,Charlie
6,83,Yes,4,7,69.0,David
9,57,Yes,5,4,58.0,Eve
7,49,No,7,8,37.0,Alice
3,46,No,7,7,26.0,Bob
3,99,Yes,4,2,80.0,Charlie
2,89,No,9,0,64.0,David
9,83,Yes,4,2,78.0,Eve
3,53,Yes,8,1,35.0,Alice
5,54,Yes,5,1,36.0,Bob
9,55,No,7,3,55.0,Charlie
8,41,Yes,9,1,36.0,David
2,69,Yes,6,7,46.0,Eve
3,69,No,4,4,51.0,Alice
2,57,No,6,0,30.0,Bob
8,70,Yes,7,5,68.0,Charlie
6,83,Yes,4,6,69.0,David
6,87,Yes,7,0,78.0,Eve
9,52,No,4,2,51.0,Alice
8,59,Yes,9,8,55.0,Bob
4,88,Yes,7,6,72.0,Charlie
4,89,No,6,3,71.0,David
9,74,No,5,5,69.0,Eve
1,62,Yes,9,5,38.0,Alice
2,81,No,9,2,61.0,Bob
2,72,Yes,4,1,49.0,Charlie
6,77,Yes,6,4,67.0,David
4,74,No,7,7,56.0,Eve
3,90,Yes,6,2,68.0,Alice
3,75,Yes,9,4,60.0,Bob
3,59,No,4,2,34.0,Charlie
6,94,Yes,6,6,83.0,David
8,42,No,7,5,37.0,Eve
7,47,Yes,8,5,42.0,Alice
4,79,No,9,0,62.0,Bob
4,98,No,5,1,80.0,Charlie
2,71,No,5,5,46.0,David
1,68,No,9,7,47.0,Eve
9,46,No,8,4,46.0,Alice
2,41,No,4,1,13.0,Bob
8,60,Yes,6,4,55.0,Charlie
9,45,Yes,6,8,42.0,David
4,67,No,8,5,51.0,Eve
8,87,Yes,8,4,81.0,Alice
9,81,No,7,9,75.0,Bob
5,75,No,7,5,59.0,Charlie
7,71,Yes,5,8,62.0,David
4,84,No,4,6,65.0,Eve
1,81,Yes,4,9,51.0,Alice
3,92,No,8,2,73.0,Bob
5,85,No,5,9,68.0,Charlie
3,48,Yes,5,9,28.0,David
7,50,No,7,4,39.0,Eve
9,62,No,6,3,55.0,Alice
6,89,No,4,4,76.0,Bob
1,50,Yes,5,7,24.0,Charlie
7,88,Yes,7,5,81.0,David
3,41,Yes,7,3,24.0,Eve
5,42,Yes,7,4,29.0,Alice
4,50,Yes,6,6,37.0,Bob
5,89,No,5,7,74.0,Charlie
5,98,Yes,8,4,84.0,David
6,74,Yes,8,1,64.0,Eve
6,97,No,7,5,90.0,Alice
8,54,No,7,8,46.0,Bob
8,82,Yes,6,2,79.0,Charlie
9,50,No,7,6,48.0,David
8,70,No,9,7,65.0,Eve
2,67,No,5,5,46.0,Alice
1,67,Yes,7,2,39.0,Bob
2,71,No,7,0,49.0,Charlie
2,64,No,5,2,39.0,David
3,59,Yes,4,5,40.0,Eve
7,67,No,9,3,60.0,Alice
2,64,No,9,0,43.0,Bob
1,50,Yes,8,5,25.0,Charlie
6,58,Yes,7,0,45.0,David
9,67,Yes,5,7,64.0,Eve
3,40,No,8,2,20.0,Alice
6,98,Yes,6,2,87.0,Bob
3,44,Yes,4,0,23.0,Charlie
1,49,No,7,2,23.0,David
5,81,No,4,6,67.0,Eve
4,85,No,7,9,74.0,Alice
7,73,No,7,7,64.0,Bob
6,75,No,7,7,66.0,Charlie
7,41,Yes,4,2,29.0,David
5,57,Yes,9,4,42.0,Eve
4,52,Yes,6,0,37.0,Alice
7,90,No,9,8,82.0,Bob
7,44,Yes,5,7,35.0,Charlie
6,59,No,5,9,46.0,David
8,41,No,9,1,40.0,Eve
4,50,Yes,6,9,34.0,Alice
5,69,Yes,6,0,52.0,Bob
4,71,No,7,3,52.0,Charlie
1,71,No,7,8,50.0,David
8,97,Yes,5,7,91.0,Eve
1,89,Yes,7,2,64.0,Alice
5,77,No,7,9,67.0,Bob
6,94,No,6,5,85.0,Charlie
6,67,No,4,8,53.0,David
5,49,No,9,9,35.0,Eve
3,61,Yes,8,7,41.0,Alice
5,94,Yes,8,9,81.0,Bob
8,56,No,7,4,52.0,Charlie
2,61,No,7,8,39.0,David
6,82,Yes,9,8,72.0,Eve
9,58,No,8,2,55.0,Alice
8,56,No,6,7,49.0,Bob
8,63,No,8,3,60.0,Charlie
8,75,No,8,9,69.0,David
7,71,No,8,6,63.0,Eve
8,97,No,7,9,94.0,Alice
6,95,Yes,7,7,86.0,Bob
2,97,No,9,6,75.0,Charlie
2,85,Yes,8,4,66.0,David
8,98,Yes,7,0,97.0,Eve
1,91,Yes,9,7,71.0,Alice
6,75,No,8,4,59.0,Bob
6,67,No,6,2,54.0,Charlie
4,53,No,7,1,34.0,David
3,97,Yes,4,2,77.0,Eve
3,75,Yes,9,8,60.0,Alice
1,45,No,7,1,16.0,Bob
